CLIENT INDUSTRY,CLIENT OTHER INDUSTRY,CLIENT NAME
REAL ESTATE & CONSTRUCTION,,Bert Tuckpointing & Restoration
REAL ESTATE & CONSTRUCTION,,Best Quest Development LLC
REAL ESTATE & CONSTRUCTION,,B. Gregory Trapani
REAL ESTATE & CONSTRUCTION,,Bickerdike Redevelopment Corporation
REAL ESTATE & CONSTRUCTION,,Bigane Paving Company
REAL ESTATE & CONSTRUCTION,,Big Star
REAL ESTATE & CONSTRUCTION,,Bilger Corp.
REAL ESTATE & CONSTRUCTION,,Blackhawk Community Ice Rink LLC
REAL ESTATE & CONSTRUCTION,,Blackstone/Chestnut Owner Co LLC
REAL ESTATE & CONSTRUCTION,,Blackstone Real Estate Advisors
REAL ESTATE & CONSTRUCTION,,Blair Sign Programs
REAL ESTATE & CONSTRUCTION,,"Blinderman Construction Company, Inc."
REAL ESTATE & CONSTRUCTION,,BlitzLake Development 
REAL ESTATE & CONSTRUCTION,,"Blue Atlantic Acquisition Company II, LLC"
REAL ESTATE & CONSTRUCTION,,Blue Star Acquisitions
REAL ESTATE & CONSTRUCTION,,Blue Star Properties
REAL ESTATE & CONSTRUCTION,,BNA Holdings LLC
REAL ESTATE & CONSTRUCTION,,B & N Builders Eddy LLC
REAL ESTATE & CONSTRUCTION,,"Boboc, Dennis"
REAL ESTATE & CONSTRUCTION,,"Boney, Tom"
REAL ESTATE & CONSTRUCTION,,Bonnie Investment Group
REAL ESTATE & CONSTRUCTION,,Bradley Place Homeowners Association
REAL ESTATE & CONSTRUCTION,,"Breakthrough Development Group, LLC"
REAL ESTATE & CONSTRUCTION,,"Breheny, Michael"
REAL ESTATE & CONSTRUCTION,,BRENT NORSMAN
REAL ESTATE & CONSTRUCTION,,BRETT SCHULTZ
REAL ESTATE & CONSTRUCTION,,Brian McFadden
REAL ESTATE & CONSTRUCTION,,Bridge Development Partners LLC
REAL ESTATE & CONSTRUCTION,,Bridge Industrial Acquisition LLC
REAL ESTATE & CONSTRUCTION,,Bridge Investment Group LLC
REAL ESTATE & CONSTRUCTION,,Bridgford Foods
REAL ESTATE & CONSTRUCTION,,Brinshore Development
REAL ESTATE & CONSTRUCTION,,Brinshore-Michaels Development LLC
REAL ESTATE & CONSTRUCTION,,Broder Properties
REAL ESTATE & CONSTRUCTION,,Bronzeville Associates Limited Partnership
REAL ESTATE & CONSTRUCTION,,"Browne, Garret"
REAL ESTATE & CONSTRUCTION,,"Brownlow, Belton, Sullivan, Arms NFP & Source Works Development LLC"
REAL ESTATE & CONSTRUCTION,,Brownlow Benton Salvation Army & Works Development
REAL ESTATE & CONSTRUCTION,,Brownlow Benton Sullivan Arms
REAL ESTATE & CONSTRUCTION,,"Brumfield, Terry"
REAL ESTATE & CONSTRUCTION,,BSB Holdings LLC
REAL ESTATE & CONSTRUCTION,,"Buckingham, LLC"
REAL ESTATE & CONSTRUCTION,,"Building Blocks Investments, LLC"
REAL ESTATE & CONSTRUCTION,,Building Owners and Managers Association of Chicago
REAL ESTATE & CONSTRUCTION,,Building Owners & Managers Assoc. of Chicago (BOMA)
REAL ESTATE & CONSTRUCTION,,"Building Permit, INc"
REAL ESTATE & CONSTRUCTION,,"Bull Dog Properties, LLC"
REAL ESTATE & CONSTRUCTION,,Burlington Coat Factory Warehouse Corp
REAL ESTATE & CONSTRUCTION,,"CAA Hotel Owner LLC, c/o AJ Capital Partners LLC"
REAL ESTATE & CONSTRUCTION,,"CA Development, Inc."
REAL ESTATE & CONSTRUCTION,,CallisonRTKL
REAL ESTATE & CONSTRUCTION,,Campbell Street Asset Management
REAL ESTATE & CONSTRUCTION,,"Campus Acquisitions, LLC"
REAL ESTATE & CONSTRUCTION,,Candea Development
REAL ESTATE & CONSTRUCTION,,Cannon Commercial Inc.
REAL ESTATE & CONSTRUCTION,,"Cap Flow, LLC"
REAL ESTATE & CONSTRUCTION,,Capital Properties
REAL ESTATE & CONSTRUCTION,,Capital Properties Management Inc
REAL ESTATE & CONSTRUCTION,,"Capital Realty Group, Inc"
REAL ESTATE & CONSTRUCTION,,"Capitanini, Ray"
REAL ESTATE & CONSTRUCTION,,"Capitol Cement Company, Inc."
REAL ESTATE & CONSTRUCTION,,"Capri Capital, LLC"
REAL ESTATE & CONSTRUCTION,,Capstone Collegiate Communities
REAL ESTATE & CONSTRUCTION,,Carefree Development LLC
REAL ESTATE & CONSTRUCTION,,Caroline McBride
REAL ESTATE & CONSTRUCTION,,Catholic Bishop of Chicago
REAL ESTATE & CONSTRUCTION,,Catholic Charities Housing Development Corp
REAL ESTATE & CONSTRUCTION,,"CA Ventures, LLC"
REAL ESTATE & CONSTRUCTION,,CCG LLC
REAL ESTATE & CONSTRUCTION,,"CCS International, Inc"
REAL ESTATE & CONSTRUCTION,,"CD-EB %2f EP Retail JC, LLC c%2fo Great Lakes Principals"
REAL ESTATE & CONSTRUCTION,,"CD-EB/ EP Retail JV, LLC c/o Great Lakes Principals"
REAL ESTATE & CONSTRUCTION,,Cedar Street Capital Partners LLC
REAL ESTATE & CONSTRUCTION,,Cedar Street Companies
REAL ESTATE & CONSTRUCTION,,"Cedar Street Companies, LLC"
REAL ESTATE & CONSTRUCTION,,Cedar Street Ventures LLC
REAL ESTATE & CONSTRUCTION,,Cedar Street Ventures LLC - YMCA/YWCA
REAL ESTATE & CONSTRUCTION,,Celadon Holdings LLC
REAL ESTATE & CONSTRUCTION,,Centaur Construction
REAL ESTATE & CONSTRUCTION,,CenterPoint Properties Trust
REAL ESTATE & CONSTRUCTION,,Central Station Development Corporation
REAL ESTATE & CONSTRUCTION,,Central Station LLC
REAL ESTATE & CONSTRUCTION,,"Centrum Partners, LLC"
REAL ESTATE & CONSTRUCTION,,Centrum Properties
REAL ESTATE & CONSTRUCTION,,Charles Cui
REAL ESTATE & CONSTRUCTION,,Chestnut Realty Group
REAL ESTATE & CONSTRUCTION,,"Chexapad, LLC"
REAL ESTATE & CONSTRUCTION,,"Chez, LLC"
REAL ESTATE & CONSTRUCTION,,CH-GB Affordable Partners LLC
REAL ESTATE & CONSTRUCTION,,Chicago Assoc. of Realtors
REAL ESTATE & CONSTRUCTION,,Chicago Childrens Theatre
REAL ESTATE & CONSTRUCTION,,"Chicago Clean Energy, LLC"
REAL ESTATE & CONSTRUCTION,,Chicago Development Corp
REAL ESTATE & CONSTRUCTION,,Chicago Development Partners LLC
REAL ESTATE & CONSTRUCTION,,"Chicago Elite Builders, Inc  c/o Sean Walsh"
REAL ESTATE & CONSTRUCTION,,Chicago Food Corp.
REAL ESTATE & CONSTRUCTION,,Chicago Hope Academy
REAL ESTATE & CONSTRUCTION,,Chicago Housing Authority
REAL ESTATE & CONSTRUCTION,,Chicago Investments LP II
REAL ESTATE & CONSTRUCTION,,Chicago Lakeshore Hospital
REAL ESTATE & CONSTRUCTION,,Chicago Lakeside Development LLC
REAL ESTATE & CONSTRUCTION,,"Chicago Lakeside Development, LLC"
REAL ESTATE & CONSTRUCTION,,CHICAGOLAND APARTMENT ASSOCIATION
REAL ESTATE & CONSTRUCTION,,Chicago Metropolitan Housing Developemnt
REAL ESTATE & CONSTRUCTION,,Chicago Metropolitan Housing Development Corp.
REAL ESTATE & CONSTRUCTION,,Chicago Neighborhood Initiatives
REAL ESTATE & CONSTRUCTION,,"Chicago Neighborhood Initiatives, Inc."
REAL ESTATE & CONSTRUCTION,,Chicago Premier Suites
REAL ESTATE & CONSTRUCTION,,Chicago Professional Sports Limited Partnership (Chicago Bulls)
REAL ESTATE & CONSTRUCTION,,Chicago Senior Care LLC
REAL ESTATE & CONSTRUCTION,,Chicago Southwest Development Corp
REAL ESTATE & CONSTRUCTION,,Chicago Southwest Development Corporation
REAL ESTATE & CONSTRUCTION,,Chicago Title and Trust Co
REAL ESTATE & CONSTRUCTION,,Chicago Title and Trust Co.
REAL ESTATE & CONSTRUCTION,,Chicago University Commons LLC
REAL ESTATE & CONSTRUCTION,,"Chinajilin Hehe Real Estate Co., Ltd"
REAL ESTATE & CONSTRUCTION,,Chioros Properties
REAL ESTATE & CONSTRUCTION,,"Chitown-Diamond JV, LLC"
REAL ESTATE & CONSTRUCTION,,"Chi-Town Diamond JV, LLC"
REAL ESTATE & CONSTRUCTION,,"Chi Upsilon alumni Associ., Inc."
REAL ESTATE & CONSTRUCTION,,"Chui, Debbie & Pierson, David"
REAL ESTATE & CONSTRUCTION,,"Chvyrenko, Yuriy"
REAL ESTATE & CONSTRUCTION,,"Cicero Property Group, LLC"
REAL ESTATE & CONSTRUCTION,,CIM Group
REAL ESTATE & CONSTRUCTION,,"City of Chicago, Department of Water Management"
REAL ESTATE & CONSTRUCTION,,"City Pads, LLC"
REAL ESTATE & CONSTRUCTION,,City View Condominium Association
REAL ESTATE & CONSTRUCTION,,"Ciundziewicki, Eva"
REAL ESTATE & CONSTRUCTION,,Civic Health Development Group LLC
REAL ESTATE & CONSTRUCTION,,Clarius Partners
REAL ESTATE & CONSTRUCTION,,Clark 800 LLC
REAL ESTATE & CONSTRUCTION,,"Clark Menomonee, LLC"
REAL ESTATE & CONSTRUCTION,,Clark Street Development
REAL ESTATE & CONSTRUCTION,,Clark Street Investors LLC
REAL ESTATE & CONSTRUCTION,,Clark Street Real Esate 
REAL ESTATE & CONSTRUCTION,,Clarkview LLC
REAL ESTATE & CONSTRUCTION,,"Clayco, Inc."
REAL ESTATE & CONSTRUCTION,,Clear Channel Outdoor
REAL ESTATE & CONSTRUCTION,,CLK Properties
REAL ESTATE & CONSTRUCTION,,Cloud Property Management LLC
REAL ESTATE & CONSTRUCTION,,Clybourn Galleria Investors LLC
REAL ESTATE & CONSTRUCTION,,"CMK Companies, Ltd."
REAL ESTATE & CONSTRUCTION,,CMK Development Corporation
REAL ESTATE & CONSTRUCTION,,"CobbleSquare Place Associates, II"
REAL ESTATE & CONSTRUCTION,,"Coffey, William & Pasulka, Brigid"
REAL ESTATE & CONSTRUCTION,,Collateral Trustee Inc
REAL ESTATE & CONSTRUCTION,,"Collateral Trustee, Inc"
REAL ESTATE & CONSTRUCTION,,"Collateral Trustee, Inc."
REAL ESTATE & CONSTRUCTION,,Colliers International
REAL ESTATE & CONSTRUCTION,,Community Blight Solutions
REAL ESTATE & CONSTRUCTION,,Community Capital Investment
REAL ESTATE & CONSTRUCTION,,Community Champions
REAL ESTATE & CONSTRUCTION,,Community Housing Partners XIV
REAL ESTATE & CONSTRUCTION,,"Compass Group USA, Inc"
REAL ESTATE & CONSTRUCTION,,Concord Sheridan LP
REAL ESTATE & CONSTRUCTION,,Condor Partners
REAL ESTATE & CONSTRUCTION,,Condor Partners LLC
REAL ESTATE & CONSTRUCTION,,"Congregation of the Passion, Immaculate Conception Community"
REAL ESTATE & CONSTRUCTION,,Conlon & Co.
REAL ESTATE & CONSTRUCTION,,Conrad Chicago
REAL ESTATE & CONSTRUCTION,,"Construction Cost Systems, Inc."
REAL ESTATE & CONSTRUCTION,,"Contemporary Concepts, Inc."
REAL ESTATE & CONSTRUCTION,,Convention Center Dr. LLC
REAL ESTATE & CONSTRUCTION,,Convexity Properties LLC
REAL ESTATE & CONSTRUCTION,,Cornelia Commons
REAL ESTATE & CONSTRUCTION,,"Cozzi, Mark"
REAL ESTATE & CONSTRUCTION,,Crescent Heights
REAL ESTATE & CONSTRUCTION,,Crescent  Heights
REAL ESTATE & CONSTRUCTION,,CRM Properties
REAL ESTATE & CONSTRUCTION,,CRM Properties Group LLC
REAL ESTATE & CONSTRUCTION,,"Crossroads Development Partners, LLC"
REAL ESTATE & CONSTRUCTION,,Crown Commercial Real Estate and Development Inc.
REAL ESTATE & CONSTRUCTION,,"Cruz, Orlando"
REAL ESTATE & CONSTRUCTION,,"CSD Six Corners, LLC"
REAL ESTATE & CONSTRUCTION,,"CubeSmart, LP"
REAL ESTATE & CONSTRUCTION,,Cushing and Company
REAL ESTATE & CONSTRUCTION,,"Cussen, Margaret"
REAL ESTATE & CONSTRUCTION,,"D'Agostino, Scott"
REAL ESTATE & CONSTRUCTION,,DAGS Desplaines LLC c%2fo Mesirow Financial
REAL ESTATE & CONSTRUCTION,,"Dalanjin, Inc"
REAL ESTATE & CONSTRUCTION,,Dan Mark
REAL ESTATE & CONSTRUCTION,,Davari Development Group LLC
REAL ESTATE & CONSTRUCTION,,Davis Companies
REAL ESTATE & CONSTRUCTION,,"Dayton Street Parnters, LLC"
REAL ESTATE & CONSTRUCTION,,"DB Sterlin Consultants, Inc."
REAL ESTATE & CONSTRUCTION,,DeLaSalle H.S.
REAL ESTATE & CONSTRUCTION,,"DeLenoardis, Tony"
REAL ESTATE & CONSTRUCTION,,"Delisi, Gianni"
REAL ESTATE & CONSTRUCTION,,"DeMay, Peter"
REAL ESTATE & CONSTRUCTION,,"DeMichele Propeties, LLC "
REAL ESTATE & CONSTRUCTION,,Denny Development LLC
REAL ESTATE & CONSTRUCTION,,"Denny, William"
REAL ESTATE & CONSTRUCTION,,Depaul Builders
REAL ESTATE & CONSTRUCTION,,"Detzel, Denis"
REAL ESTATE & CONSTRUCTION,,Development Resources
REAL ESTATE & CONSTRUCTION,,"Devise Development Group, LLC"
REAL ESTATE & CONSTRUCTION,,"Devon NJ, LLC"
REAL ESTATE & CONSTRUCTION,,"Digital Lakeside Holdings, LLC"
REAL ESTATE & CONSTRUCTION,,"DiPaolo, Maria & Mario"
REAL ESTATE & CONSTRUCTION,,Division III Corporation
REAL ESTATE & CONSTRUCTION,,DJ Acquisitions Inc
REAL ESTATE & CONSTRUCTION,,DJ Acquisitions LLC
REAL ESTATE & CONSTRUCTION,,D.K. USA Development Inc.
REAL ESTATE & CONSTRUCTION,,"DLC Residential, LLC"
REAL ESTATE & CONSTRUCTION,,Dom Construction
REAL ESTATE & CONSTRUCTION,,DP Fox
REAL ESTATE & CONSTRUCTION,,"DP Fox Ventures, LLC"
REAL ESTATE & CONSTRUCTION,,Draper and Kramer
REAL ESTATE & CONSTRUCTION,,"Draper & Kramer, Inc"
REAL ESTATE & CONSTRUCTION,,"Drexel Terrance Apts., LLC"
REAL ESTATE & CONSTRUCTION,,DR Homes LLC
REAL ESTATE & CONSTRUCTION,,DRI/CA Gibbons/Steger LLC
REAL ESTATE & CONSTRUCTION,,DRW Trading Group
REAL ESTATE & CONSTRUCTION,,"Dubbelde, Donna"
REAL ESTATE & CONSTRUCTION,,Dubin Residential
REAL ESTATE & CONSTRUCTION,,Dunigan Construction Company
REAL ESTATE & CONSTRUCTION,,DV Urban Realty Partnership LP
REAL ESTATE & CONSTRUCTION,,DV Urban Realty Partners LP
REAL ESTATE & CONSTRUCTION,,Dyson Inc
REAL ESTATE & CONSTRUCTION,,Earthwood Development
REAL ESTATE & CONSTRUCTION,,Eastlake Management Group
REAL ESTATE & CONSTRUCTION,,Easy Park LLC
REAL ESTATE & CONSTRUCTION,,ECD Company
REAL ESTATE & CONSTRUCTION,,"ECO DEVELOPMENT, INC. c/o IRINA DRUK"
REAL ESTATE & CONSTRUCTION,,Eco-Site
REAL ESTATE & CONSTRUCTION,,Edgewater Medical Center
REAL ESTATE & CONSTRUCTION,,Eggleston Pointe Corp.
REAL ESTATE & CONSTRUCTION,,"EIK, LLC"
REAL ESTATE & CONSTRUCTION,,E.J. Plesko & Associates
REAL ESTATE & CONSTRUCTION,,"ELA Associates, LLC"
REAL ESTATE & CONSTRUCTION,,Elastic Art Foundation
REAL ESTATE & CONSTRUCTION,,"Elcan & Associates, Inc."
REAL ESTATE & CONSTRUCTION,,"Elderly Housing, Development and Operations Corp "
REAL ESTATE & CONSTRUCTION,,Elston Cortez Parteners LLC 
REAL ESTATE & CONSTRUCTION,,"Elston Cortez Partners, LLC "
REAL ESTATE & CONSTRUCTION,,"EN5 Construction Company, Inc"
REAL ESTATE & CONSTRUCTION,,"Englewood Square, LLC"
REAL ESTATE & CONSTRUCTION,,"Englewood Square, LP"
REAL ESTATE & CONSTRUCTION,,Enlightened Technologies c/o Michael Radel
REAL ESTATE & CONSTRUCTION,,EnV Group LLC
REAL ESTATE & CONSTRUCTION,,Environs Development
REAL ESTATE & CONSTRUCTION,,Equity Commonwealth
REAL ESTATE & CONSTRUCTION,,"Equity Group Investments, Inc"
REAL ESTATE & CONSTRUCTION,,"Equity Group Investments, Inc."
REAL ESTATE & CONSTRUCTION,,Equity Office
REAL ESTATE & CONSTRUCTION,,"Evergreen Towers I, LLC"
REAL ESTATE & CONSTRUCTION,,Faiz Khan
REAL ESTATE & CONSTRUCTION,,Farran Residential L.P.
REAL ESTATE & CONSTRUCTION,,FBF LLC
REAL ESTATE & CONSTRUCTION,,"Fenceroy, Keith"
REAL ESTATE & CONSTRUCTION,,"Fencl, Thomas"
REAL ESTATE & CONSTRUCTION,,F & F Realty
REAL ESTATE & CONSTRUCTION,,"F & F Realty, Ltd."
REAL ESTATE & CONSTRUCTION,,F & H Investments LLC
REAL ESTATE & CONSTRUCTION,,F. H. Paschen
REAL ESTATE & CONSTRUCTION,,FH Paschen
REAL ESTATE & CONSTRUCTION,,F.H. Paschen %2f S.N. Nielsen Inc
REAL ESTATE & CONSTRUCTION,,"F.H. Paschen, S.N. Nielsen"
REAL ESTATE & CONSTRUCTION,,Fifield Construction & Realty Inc
REAL ESTATE & CONSTRUCTION,,Fifield Realty Corporation
REAL ESTATE & CONSTRUCTION,,First American Properties
REAL ESTATE & CONSTRUCTION,,First Transit
REAL ESTATE & CONSTRUCTION,,Flexhouse LLC
REAL ESTATE & CONSTRUCTION,,Floyd and Elizabeth Miller
REAL ESTATE & CONSTRUCTION,,FMG Holdings LLC
REAL ESTATE & CONSTRUCTION,,"Focus Acquisitiona, LLC"
REAL ESTATE & CONSTRUCTION,,"Focus Acquisitions, LLC"
REAL ESTATE & CONSTRUCTION,,FoodSmith Huron Associates LLC
REAL ESTATE & CONSTRUCTION,,Fordham Condominium Assoc.
REAL ESTATE & CONSTRUCTION,,"Foster, Stephen"
REAL ESTATE & CONSTRUCTION,,Four Corners Tavern Group
REAL ESTATE & CONSTRUCTION,,"Fox Associates, LLC"
REAL ESTATE & CONSTRUCTION,,Foxtrot Ventures Inc
REAL ESTATE & CONSTRUCTION,,Franklin Point Equities LLC
REAL ESTATE & CONSTRUCTION,,Fred Eychaner
REAL ESTATE & CONSTRUCTION,,"Free Market Ventures, LLC"
REAL ESTATE & CONSTRUCTION,,Friedman Properties
REAL ESTATE & CONSTRUCTION,,"Frosolone, Jonathon"
REAL ESTATE & CONSTRUCTION,,Full Circle Communities
REAL ESTATE & CONSTRUCTION,,"Full Circle Communities, Inc"
REAL ESTATE & CONSTRUCTION,,Fullerton Kimball Jewelry & Gold Buyers LLC
REAL ESTATE & CONSTRUCTION,,Fulton & Ogden LLC
REAL ESTATE & CONSTRUCTION,,Fulton Racine Property LLC
REAL ESTATE & CONSTRUCTION,,G & A Construction
REAL ESTATE & CONSTRUCTION,,G&A Construction
REAL ESTATE & CONSTRUCTION,,"Gagerman, Gary"
REAL ESTATE & CONSTRUCTION,,"Galloza, Claudia"
REAL ESTATE & CONSTRUCTION,,G A Paving L.L.C.
REAL ESTATE & CONSTRUCTION,,Garces Contractors LLC
REAL ESTATE & CONSTRUCTION,,"Garcia, Julio"
REAL ESTATE & CONSTRUCTION,,Garvey Court LLC
REAL ESTATE & CONSTRUCTION,,"Gassman, David"
REAL ESTATE & CONSTRUCTION,,"GCCP, LLC"
REAL ESTATE & CONSTRUCTION,,"GCYC, LLC"
REAL ESTATE & CONSTRUCTION,,"Geller Investment Co., LLC"
REAL ESTATE & CONSTRUCTION,,GEMMA Properties LLC
REAL ESTATE & CONSTRUCTION,,Gemstone Jewelers Inc
REAL ESTATE & CONSTRUCTION,,General Growth Properties
REAL ESTATE & CONSTRUCTION,,"General Growth Properties, Inc"
REAL ESTATE & CONSTRUCTION,,General Mediterranean Holding SA
REAL ESTATE & CONSTRUCTION,,Geneva Webster LLC
REAL ESTATE & CONSTRUCTION,,George Golemes
REAL ESTATE & CONSTRUCTION,,Gerding Edlen
REAL ESTATE & CONSTRUCTION,,Gibbons Construction
REAL ESTATE & CONSTRUCTION,,Gibbons Construction LLC
REAL ESTATE & CONSTRUCTION,,"Gibbons, Thomas"
REAL ESTATE & CONSTRUCTION,,"Gibbons, Tom"
REAL ESTATE & CONSTRUCTION,,Gilbane Building Co.
REAL ESTATE & CONSTRUCTION,,Gilbane Development Co.
REAL ESTATE & CONSTRUCTION,,GJH Development c/o Greg Hainault
REAL ESTATE & CONSTRUCTION,,"GK Development, Inc."
REAL ESTATE & CONSTRUCTION,,Glazier Corp.
REAL ESTATE & CONSTRUCTION,,Glendale 2004 LLC
REAL ESTATE & CONSTRUCTION,,"GlenStar Asset Management, LLC"
REAL ESTATE & CONSTRUCTION,,"GLL BVK West Adams, L.P."
REAL ESTATE & CONSTRUCTION,,"GLL Properties 444 North Michigan, LP"
REAL ESTATE & CONSTRUCTION,,"GN Builders, Inc."
REAL ESTATE & CONSTRUCTION,,"Gnosis Investors 1619, LLC"
REAL ESTATE & CONSTRUCTION,,"Goldman, Scott"
REAL ESTATE & CONSTRUCTION,,Golub & Co.
REAL ESTATE & CONSTRUCTION,,Golub & Company
REAL ESTATE & CONSTRUCTION,,Golub & Company LLC
REAL ESTATE & CONSTRUCTION,,"Goodman, Mark"
REAL ESTATE & CONSTRUCTION,,"Gorman & Company, Inc."
REAL ESTATE & CONSTRUCTION,,"Granite Companies, LLC"
REAL ESTATE & CONSTRUCTION,,Granite Development (Master) Corp
REAL ESTATE & CONSTRUCTION,,Granite Madden Wells Sale LLC
REAL ESTATE & CONSTRUCTION,,"Granite Madden Wells Sale, LLC"
REAL ESTATE & CONSTRUCTION,,Granite Partners for Oakwood Boulevard
REAL ESTATE & CONSTRUCTION,,Grant Thornton LLP
REAL ESTATE & CONSTRUCTION,,Greater Southwest Development Corporation
REAL ESTATE & CONSTRUCTION,,Great Lakes Prinicipals  c%2fo CD_EP Retail JV LLC
REAL ESTATE & CONSTRUCTION,,Great Lakes Prinicipals  c/o CD-EB/EP Retail JV LLC
REAL ESTATE & CONSTRUCTION,,"GRE DOR, LLC"
REAL ESTATE & CONSTRUCTION,,"GREENS400, LLC, c/o JUNIOR ANDERSON"
REAL ESTATE & CONSTRUCTION,,Greenview Custom LLC
REAL ESTATE & CONSTRUCTION,,"Greenwood on 87th, LLC"
REAL ESTATE & CONSTRUCTION,,"Greystar GP II, LLC"
REAL ESTATE & CONSTRUCTION,,"Grot, Wojciech"
REAL ESTATE & CONSTRUCTION,,"Gurevich, Art"
REAL ESTATE & CONSTRUCTION,,GW PROPERTY GROUP C/O MITCH GOLTZ
REAL ESTATE & CONSTRUCTION,,GX Chicago LLC
REAL ESTATE & CONSTRUCTION,,GX Chicago Ltd
REAL ESTATE & CONSTRUCTION,,GXSR LLC
REAL ESTATE & CONSTRUCTION,,Habitat Company LLC
REAL ESTATE & CONSTRUCTION,,"HACM 2, LLC"
REAL ESTATE & CONSTRUCTION,,Halsted Pershing Morgan LLC
REAL ESTATE & CONSTRUCTION,,"Halsted Pershing Morgan, LLC"
REAL ESTATE & CONSTRUCTION,,"Hamilton Partners, Inc"
REAL ESTATE & CONSTRUCTION,,"Hammerschlag & Co., Inc."
REAL ESTATE & CONSTRUCTION,,"Hampton, Margaret & Steve"
REAL ESTATE & CONSTRUCTION,,Hansen Realty Services LLC
REAL ESTATE & CONSTRUCTION,,Harbor Group Management Co
REAL ESTATE & CONSTRUCTION,,Harbor Management Group Co
REAL ESTATE & CONSTRUCTION,,Harbor Point Venture LLC
REAL ESTATE & CONSTRUCTION,,Harbour Contractors Inc
REAL ESTATE & CONSTRUCTION,,Harlem Irving Companies
REAL ESTATE & CONSTRUCTION,,Harper Court Partners LLC
REAL ESTATE & CONSTRUCTION,,Harrington Brown LLC
REAL ESTATE & CONSTRUCTION,,"Harris, Michael"
REAL ESTATE & CONSTRUCTION,,"Harris, Theodore J"
REAL ESTATE & CONSTRUCTION,,Hartland Park Master Homeowners Assoc.
REAL ESTATE & CONSTRUCTION,,"Hawkins, Thomas"
REAL ESTATE & CONSTRUCTION,,"Hawkins Way Properties, LLC"
REAL ESTATE & CONSTRUCTION,,Hayes Properties
REAL ESTATE & CONSTRUCTION,,"Heaney Group, LLC -4050 N Lowell"
REAL ESTATE & CONSTRUCTION,,Hearn Company
REAL ESTATE & CONSTRUCTION,,Heirs of Bronzeville
REAL ESTATE & CONSTRUCTION,,Heirs of Brozeville
REAL ESTATE & CONSTRUCTION,,Heitman 
REAL ESTATE & CONSTRUCTION,,HESP Properties
REAL ESTATE & CONSTRUCTION,,Hibernian Development
REAL ESTATE & CONSTRUCTION,,"High Alpine Capital, LLC "
REAL ESTATE & CONSTRUCTION,,Hines Corp
REAL ESTATE & CONSTRUCTION,,Hines Corporation
REAL ESTATE & CONSTRUCTION,,Hines Interests Limited Partnership
REAL ESTATE & CONSTRUCTION,,Hispanic Housing Development Cor.
REAL ESTATE & CONSTRUCTION,,Hispanic Housing Development Corporation
REAL ESTATE & CONSTRUCTION,,Hitchcock Development LLC
REAL ESTATE & CONSTRUCTION,,Holsten Development Corp.
REAL ESTATE & CONSTRUCTION,,Holsten Real Estate Development & Management Corp
REAL ESTATE & CONSTRUCTION,,Homan Arthington Foundation
REAL ESTATE & CONSTRUCTION,,Horizon Realty Group
REAL ESTATE & CONSTRUCTION,,"Hotel Lincoln Park Owner, LLC"
REAL ESTATE & CONSTRUCTION,,Housing Opportunities for Women %2f Urban Innovations
REAL ESTATE & CONSTRUCTION,,Housing Opportunities for Women / Urban Innovations
REAL ESTATE & CONSTRUCTION,,Howard Hughes Corp
REAL ESTATE & CONSTRUCTION,,Howard Natinsky
REAL ESTATE & CONSTRUCTION,,"Hrabrich, David"
REAL ESTATE & CONSTRUCTION,,HSC Realty LLC
REAL ESTATE & CONSTRUCTION,,Huan Yi Fang
REAL ESTATE & CONSTRUCTION,,Hudson Americas L.P.
REAL ESTATE & CONSTRUCTION,,Hunt Development Group LLC
REAL ESTATE & CONSTRUCTION,,"Huston, Anne"
REAL ESTATE & CONSTRUCTION,,Hyde Park Apartments LLC
REAL ESTATE & CONSTRUCTION,,"Hyland, Tim"
REAL ESTATE & CONSTRUCTION,,IBT Group LLC
REAL ESTATE & CONSTRUCTION,,IFF
REAL ESTATE & CONSTRUCTION,,IIIFFC
REAL ESTATE & CONSTRUCTION,,ilCatholic Bishop of Chicago
REAL ESTATE & CONSTRUCTION,,Illinois Association of REALTORS
REAL ESTATE & CONSTRUCTION,,"IMD Gateway Partners, LLC"
REAL ESTATE & CONSTRUCTION,,Imperial Realty Co.
REAL ESTATE & CONSTRUCTION,,"Infusion Management Group, Inc"
REAL ESTATE & CONSTRUCTION,,Inland American Real Estate Trust
REAL ESTATE & CONSTRUCTION,,Inland Real Estate
REAL ESTATE & CONSTRUCTION,,Inland Real EstateDevelopment corp.
REAL ESTATE & CONSTRUCTION,,InSite Real Estate LLC
REAL ESTATE & CONSTRUCTION,,Institutional Project Management
REAL ESTATE & CONSTRUCTION,,Integra Properties
REAL ESTATE & CONSTRUCTION,,Integrated Development Group
REAL ESTATE & CONSTRUCTION,,Integrated Motor Club LLC
REAL ESTATE & CONSTRUCTION,,Interfaith Housing Development Corporation
REAL ESTATE & CONSTRUCTION,,Interforum Holdings Inc.
REAL ESTATE & CONSTRUCTION,,Interior of Stone
REAL ESTATE & CONSTRUCTION,,International Code Counci
REAL ESTATE & CONSTRUCTION,,International Property Developers
REAL ESTATE & CONSTRUCTION,,International Property Developers North America Inc
REAL ESTATE & CONSTRUCTION,,International Property Development
REAL ESTATE & CONSTRUCTION,,"Interpark Investors, LLC"
REAL ESTATE & CONSTRUCTION,,"Interstate JCDecaux, LLC"
REAL ESTATE & CONSTRUCTION,,"Inverbrass Funds, LLC"
